gene_id,pathway,source,link,gene_symbol
hsa:5717,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD11
hsa:5718,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD12
hsa:5719,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD13
hsa:7979,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,SEM1
hsa:9861,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:10213+hsa:11047+hsa:5700+hsa:5701+hsa:5702+hsa:5704+hsa:5705+hsa:5706+hsa:5707+hsa:5708+hsa:5709+hsa:5710+hsa:5713+hsa:5714+hsa:5715+hsa:5717+hsa:5718+hsa:5719+hsa:7979+hsa:9861,PSMD6
hsa:201266,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A11
hsa:221074,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A12
hsa:23516,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A14
hsa:25800,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A6
hsa:27173,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A1
hsa:283375,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A5
hsa:29985,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A3
hsa:29986,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A2
hsa:55334,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A9
hsa:55630,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A4
hsa:57181,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A10
hsa:64116,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A8
hsa:7922,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A7
hsa:91252,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:201266+hsa:221074+hsa:23516+hsa:25800+hsa:27173+hsa:283375+hsa:29985+hsa:29986+hsa:55334+hsa:55630+hsa:57181+hsa:64116+hsa:7922+hsa:91252,SLC39A13
hsa:4891,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:4891,SLC11A2
hsa:1020,Alzheimer disease,hsa05010.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:1020,CDK5
hsa:5313,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5313+hsa:5315,PKLR
hsa:5315,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5313+hsa:5315,PKM
hsa:110117499,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,P3R3URF-PIK3R3
hsa:5290,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3CA
hsa:5291,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3CB
hsa:5293,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3CD
hsa:5295,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3R1
hsa:5296,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3R2
hsa:8503,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:110117499+hsa:5290+hsa:5291+hsa:5293+hsa:5295+hsa:5296+hsa:8503,PIK3R3
hsa:6517,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6517,SLC2A4
hsa:3667,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667,IRS1
hsa:3643,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3643,INSR
hsa:3630,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3630,INS
hsa:122809,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:122809+hsa:8651+hsa:8835+hsa:9021,SOCS4
hsa:8651,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:122809+hsa:8651+hsa:8835+hsa:9021,SOCS1
hsa:8835,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:122809+hsa:8651+hsa:8835+hsa:9021,SOCS2
hsa:9021,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:122809+hsa:8651+hsa:8835+hsa:9021,SOCS3
hsa:5594,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,MAPK1
hsa:5595,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5594+hsa:5595,MAPK3
hsa:9370,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:9370,ADIPOQ
hsa:3551,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3551,IKBKB
hsa:5580,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5580+hsa:5581,PRKCD
hsa:5581,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5580+hsa:5581,PRKCE
hsa:3651,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3651,PDX1
hsa:3667,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,IRS1
hsa:8471,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,IRS4
hsa:8660,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3667+hsa:8471+hsa:8660,IRS2
hsa:5599,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK8
hsa:5601,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK9
hsa:5602,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK10
hsa:5590,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5590,PRKCZ
hsa:7124,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7124,TNF
hsa:5599,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK8
hsa:5601,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK9
hsa:5602,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5599+hsa:5601+hsa:5602,MAPK10
hsa:773,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:773+hsa:774+hsa:775+hsa:776+hsa:777+hsa:8913,CACNA1A
hsa:774,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:773+hsa:774+hsa:775+hsa:776+hsa:777+hsa:8913,CACNA1B
hsa:775,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:773+hsa:774+hsa:775+hsa:776+hsa:777+hsa:8913,CACNA1C
hsa:776,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:773+hsa:774+hsa:775+hsa:776+hsa:777+hsa:8913,CACNA1D
hsa:777,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:773+hsa:774+hsa:775+hsa:776+hsa:777+hsa:8913,CACNA1E
hsa:8913,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:773+hsa:774+hsa:775+hsa:776+hsa:777+hsa:8913,CACNA1G
hsa:3630,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3630,INS
hsa:2645,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2645+hsa:3098+hsa:3099+hsa:3101+hsa:80201,GCK
hsa:3098,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2645+hsa:3098+hsa:3099+hsa:3101+hsa:80201,HK1
hsa:3099,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2645+hsa:3098+hsa:3099+hsa:3101+hsa:80201,HK2
hsa:3101,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2645+hsa:3098+hsa:3099+hsa:3101+hsa:80201,HK3
hsa:80201,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2645+hsa:3098+hsa:3099+hsa:3101+hsa:80201,HKDC1
hsa:2475,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2475,MTOR
hsa:389692,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:389692,MAFA
hsa:6514,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6514,SLC2A2
hsa:3767,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:3767,KCNJ11
hsa:6833,Type II diabetes mellitus,hsa04930.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6833,ABCC8
hsa:120892,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:120892,LRRK2
hsa:7317,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7317+hsa:7318,UBA1
hsa:7318,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7317+hsa:7318,UBA7
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:7332,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7332+hsa:9246,UBE2L3
hsa:9246,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7332+hsa:9246,UBE2L6
hsa:6233,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,RPS27A
hsa:7311,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBA52
hsa:7314,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBB
hsa:7316,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6233+hsa:7311+hsa:7314+hsa:7316,UBC
hsa:5071,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5071,PRKN
hsa:5413,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:5413,SEPTIN5
hsa:9627,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:9627,SNCAIP
hsa:2861,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:2861,GPR37
hsa:11315,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:11315,PARK7
hsa:65018,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:65018,PINK1
hsa:6622,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:6622,SNCA
hsa:7345,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:7345,UCHL1
hsa:54205,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:54205,CYCS
hsa:100532726,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,NDUFC2-KCTD14
hsa:107984365,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,
hsa:126328,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,NDUFA11
hsa:374291,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,NDUFS7
hsa:4535,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,ND1
hsa:4536,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,ND2
hsa:4537,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,ND3
hsa:4538,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,ND4
hsa:4539,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,ND4L
hsa:4540,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,ND5
hsa:4541,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,ND6
hsa:4694,Parkinson disease,hsa05012.xml,https://www.kegg.jp/dbget-bin/www_bget?hsa:100532726+hsa:107984365+hsa:126328+hsa:374291+hsa:4535+hsa:4536+hsa:4537+hsa:4538+hsa:4539+hsa:4540+hsa:4541+hsa:4694+hsa:4695+hsa:4696+hsa:4697+hsa:4698+hsa:4700+hsa:4701+hsa:4702+hsa:4704+hsa:4705+hsa:4706+hsa:4707+hsa:4708+hsa:4709+hsa:4710+hsa:4711+hsa:4712+hsa:4713+hsa:4714+hsa:4715+hsa:4716+hsa:4717+hsa:4718+hsa:4719+hsa:4720+hsa:4722+hsa:4723+hsa:4724+hsa:4725+hsa:4726+hsa:4728+hsa:4729+hsa:4731+hsa:51079+hsa:54539+hsa:55967+hsa:56901,NDUFA1
